zip,lat,lon,state,state_code
47986,40.5055,-87.207,Indiana,IN
47348,40.4541,-85.3758,Indiana,IN
47359,40.5577,-85.2513,Indiana,IN
46052,40.0449,-86.4641,Indiana,IN
46071,40.1133,-86.5898,Indiana,IN
46075,40.0,-86.3507,Indiana,IN
46077,39.9561,-86.2767,Indiana,IN
46102,39.9956,-86.6198,Indiana,IN
46147,39.9579,-86.6236,Indiana,IN
46160,39.3628,-86.2803,Indiana,IN
47435,39.1963,-86.2302,Indiana,IN
47448,39.2367,-86.222,Indiana,IN
46913,40.5163,-86.5204,Indiana,IN
46915,40.4777,-86.3866,Indiana,IN
46916,40.6767,-86.5075,Indiana,IN
46917,40.5996,-86.5152,Indiana,IN
46920,40.4785,-86.4462,Indiana,IN
46923,40.5734,-86.6788,Indiana,IN
46929,40.5445,-86.5016,Indiana,IN
46977,40.6411,-86.5739,Indiana,IN
47997,40.6677,-86.7236,Indiana,IN
46932,40.5862,-86.1972,Indiana,IN
46942,40.7361,-86.3734,Indiana,IN
46947,40.7604,-86.3599,Indiana,IN
46950,40.8614,-86.4077,Indiana,IN
46961,40.7621,-86.1936,Indiana,IN
46967,40.6947,-86.1951,Indiana,IN
46978,40.8645,-86.5078,Indiana,IN
46988,40.8547,-86.2126,Indiana,IN
46994,40.6772,-86.2805,Indiana,IN
46998,40.5686,-86.3467,Indiana,IN
47104,38.5399,-85.4218,Indiana,IN
47106,38.4362,-85.9215,Indiana,IN
47111,38.4568,-85.6606,Indiana,IN
47126,38.5398,-85.7734,Indiana,IN
47129,38.311,-85.7645,Indiana,IN
47130,38.3078,-85.7359,Indiana,IN
47131,38.437,-85.705,Indiana,IN
47132,38.2868,-85.7321,Indiana,IN
47133,38.2868,-85.7321,Indiana,IN
47134,38.2868,-85.7321,Indiana,IN
47141,38.5856,-85.6436,Indiana,IN
47143,38.4642,-85.7775,Indiana,IN
47144,38.2868,-85.7321,Indiana,IN
47147,38.6128,-85.5217,Indiana,IN
47162,38.5575,-85.4599,Indiana,IN
47163,38.5423,-85.6647,Indiana,IN
47172,38.4046,-85.788,Indiana,IN
47177,38.6037,-85.7744,Indiana,IN
47190,38.437,-85.705,Indiana,IN
47199,38.2868,-85.7321,Indiana,IN
47833,39.3812,-87.0052,Indiana,IN
47834,39.521,-87.1278,Indiana,IN
47837,39.5913,-87.1132,Indiana,IN
47840,39.391,-87.0935,Indiana,IN
47841,39.2727,-87.1082,Indiana,IN
47845,39.1934,-87.2311,Indiana,IN
47846,39.3435,-87.1956,Indiana,IN
47853,39.5372,-87.0729,Indiana,IN
47857,39.5269,-87.0869,Indiana,IN
47868,39.4462,-86.9631,Indiana,IN
47881,39.4875,-87.1889,Indiana,IN
46035,40.1956,-86.6593,Indiana,IN
46039,40.3757,-86.3201,Indiana,IN
46041,40.3044,-86.4689,Indiana,IN
46050,40.2031,-86.3324,Indiana,IN
46057,40.3108,-86.3753,Indiana,IN
46058,40.3433,-86.6613,Indiana,IN
46065,40.4109,-86.608,Indiana,IN
46067,40.4156,-86.5147,Indiana,IN
47116,38.3185,-86.6059,Indiana,IN
47118,38.3258,-86.4429,Indiana,IN
47123,38.282,-86.4843,Indiana,IN
47137,38.1865,-86.3838,Indiana,IN
47140,38.3736,-86.3578,Indiana,IN
47145,38.3445,-86.3003,Indiana,IN
47174,38.2259,-86.4908,Indiana,IN
47175,38.3463,-86.5387,Indiana,IN
47501,38.6536,-87.1707,Indiana,IN
47519,38.6698,-86.9983,Indiana,IN
47529,38.8772,-87.085,Indiana,IN
47558,38.6521,-87.0476,Indiana,IN
47562,38.8187,-86.9752,Indiana,IN
47568,38.8062,-87.1522,Indiana,IN
47001,39.0719,-84.9452,Indiana,IN
47018,38.9962,-85.055,Indiana,IN
47022,39.2059,-84.9616,Indiana,IN
47025,39.1401,-84.8658,Indiana,IN
47032,39.0945,-85.0638,Indiana,IN
47060,39.3008,-84.881,Indiana,IN
47225,39.4241,-85.3477,Indiana,IN
47240,39.2998,-85.4918,Indiana,IN
47261,39.292,-85.4918,Indiana,IN
47263,39.3083,-85.3297,Indiana,IN
47272,39.4277,-85.5994,Indiana,IN
47283,39.1749,-85.5856,Indiana,IN
46705,41.5347,-85.0504,Indiana,IN
46706,41.359,-85.0468,Indiana,IN
46721,41.4287,-84.8787,Indiana,IN
46730,41.4504,-85.137,Indiana,IN
46738,41.3482,-85.1347,Indiana,IN
46785,41.324,-84.9043,Indiana,IN
46788,41.2696,-84.9398,Indiana,IN
46793,41.4402,-85.0221,Indiana,IN
47302,40.1684,-85.3807,Indiana,IN
47303,40.218,-85.379,Indiana,IN
47304,40.2111,-85.4291,Indiana,IN
47305,40.1933,-85.3862,Indiana,IN
47306,40.2023,-85.4082,Indiana,IN
47307,40.1621,-85.4428,Indiana,IN
47308,40.2279,-85.3967,Indiana,IN
47320,40.292,-85.258,Indiana,IN
47334,40.1257,-85.511,Indiana,IN
47338,40.3377,-85.3544,Indiana,IN
47342,40.2948,-85.4898,Indiana,IN
47367,40.0792,-85.39,Indiana,IN
47383,40.1693,-85.2738,Indiana,IN
47396,40.1836,-85.496,Indiana,IN
47513,38.3006,-86.7102,Indiana,IN
47521,38.3878,-86.7568,Indiana,IN
47527,38.4728,-86.7832,Indiana,IN
47532,38.2336,-86.8607,Indiana,IN
47541,38.2456,-87.0361,Indiana,IN
47542,38.2979,-86.9533,Indiana,IN
47545,38.4137,-87.0009,Indiana,IN
47546,38.3604,-86.9295,Indiana,IN
47547,38.3647,-86.8762,Indiana,IN
47549,38.3647,-86.8762,Indiana,IN
47575,38.3211,-86.8234,Indiana,IN
47580,38.3414,-86.7565,Indiana,IN
46507,41.7169,-85.8262,Indiana,IN
46514,41.7101,-85.9729,Indiana,IN
46515,41.682,-85.9767,Indiana,IN
46516,41.6763,-85.9621,Indiana,IN
46517,41.6469,-85.9728,Indiana,IN
46526,41.5848,-85.8581,Indiana,IN
46527,41.5977,-85.8581,Indiana,IN
46528,41.6248,-85.8391,Indiana,IN
46540,41.6754,-85.7114,Indiana,IN
46543,41.5335,-85.7072,Indiana,IN
46550,41.4493,-85.9945,Indiana,IN
46553,41.4917,-85.8338,Indiana,IN
46573,41.5401,-86.0205,Indiana,IN
46133,39.6124,-85.2735,Indiana,IN
47322,39.657,-85.168,Indiana,IN
47331,39.6435,-85.1464,Indiana,IN
47119,38.351,-85.8996,Indiana,IN
47122,38.3029,-85.9617,Indiana,IN
47124,38.3535,-86.0083,Indiana,IN
47146,38.2985,-85.897,Indiana,IN
47150,38.3089,-85.8221,Indiana,IN
47151,38.2856,-85.8241,Indiana,IN
47918,40.2811,-87.2241,Indiana,IN
47932,40.1326,-87.3819,Indiana,IN
47949,40.0835,-87.1545,Indiana,IN
47952,40.0174,-87.2569,Indiana,IN
47958,40.1641,-87.1475,Indiana,IN
47969,40.2035,-87.147,Indiana,IN
47987,40.1186,-87.2602,Indiana,IN
47988,39.9865,-87.1477,Indiana,IN
47003,39.5676,-84.8161,Indiana,IN
47010,39.4992,-84.836,Indiana,IN
47012,39.4213,-84.9994,Indiana,IN
47016,39.3459,-84.8924,Indiana,IN
47024,39.4916,-85.208,Indiana,IN
47030,39.4288,-85.1504,Indiana,IN
47035,39.31,-84.9007,Indiana,IN
47036,39.3862,-85.2385,Indiana,IN
46910,41.0389,-86.0395,Indiana,IN
46912,41.0537,-86.1253,Indiana,IN
46922,41.1384,-86.4164,Indiana,IN
46931,40.9473,-86.2628,Indiana,IN
46935,40.9475,-86.4044,Indiana,IN
46939,41.0087,-86.4061,Indiana,IN
46945,41.1217,-86.3858,Indiana,IN
46975,41.0655,-86.231,Indiana,IN
47639,38.1895,-87.5798,Indiana,IN
47640,38.4623,-87.4983,Indiana,IN
47647,38.2284,-87.412,Indiana,IN
47648,38.2471,-87.5682,Indiana,IN
47649,38.333,-87.4536,Indiana,IN
47654,38.2523,-87.3917,Indiana,IN
47660,38.3361,-87.3519,Indiana,IN
47665,38.2744,-87.7091,Indiana,IN
47666,38.4143,-87.5958,Indiana,IN
47670,38.3525,-87.5691,Indiana,IN
47683,38.2764,-87.3778,Indiana,IN
46928,40.4188,-85.6713,Indiana,IN
46930,40.4099,-85.571,Indiana,IN
46933,40.4879,-85.6055,Indiana,IN
46938,40.4815,-85.6365,Indiana,IN
46952,40.5743,-85.6741,Indiana,IN
46953,40.5359,-85.6616,Indiana,IN
46957,40.3887,-85.4994,Indiana,IN
46986,40.5112,-85.8265,Indiana,IN
46987,40.5647,-85.7656,Indiana,IN
46989,40.4548,-85.499,Indiana,IN
46991,40.6174,-85.5148,Indiana,IN
47424,39.0295,-86.8675,Indiana,IN
47438,39.1723,-87.2023,Indiana,IN
47439,39.0371,-86.9616,Indiana,IN
47441,39.0461,-87.1723,Indiana,IN
47443,38.9717,-87.1016,Indiana,IN
47445,39.122,-87.1917,Indiana,IN
47449,38.9229,-87.0081,Indiana,IN
47453,38.9253,-86.7742,Indiana,IN
47457,38.9128,-86.9039,Indiana,IN
47459,39.119,-86.7378,Indiana,IN
47465,39.0369,-87.0502,Indiana,IN
47471,39.123,-86.9991,Indiana,IN
46030,40.1776,-86.0409,Indiana,IN
46031,40.2103,-86.019,Indiana,IN
46032,39.9712,-86.1245,Indiana,IN
46033,39.9744,-86.0829,Indiana,IN
46034,40.1298,-86.0381,Indiana,IN
46037,39.9559,-85.9601,Indiana,IN
46038,39.9575,-86.023,Indiana,IN
46060,40.0563,-86.0163,Indiana,IN
46061,40.0725,-86.0523,Indiana,IN
46062,40.0617,-86.0555,Indiana,IN
46069,40.135,-86.2205,Indiana,IN
46074,40.0489,-86.1499,Indiana,IN
46082,40.0725,-86.0523,Indiana,IN
46085,39.9556,-86.0139,Indiana,IN
46262,39.7684,-86.158,Indiana,IN
46280,39.9416,-86.1157,Indiana,IN
46288,39.9347,-86.1633,Indiana,IN
46290,39.9347,-86.1633,Indiana,IN
46040,39.9323,-85.848,Indiana,IN
46055,39.9081,-85.9228,Indiana,IN
46117,39.8388,-85.6258,Indiana,IN
46129,39.8215,-85.7652,Indiana,IN
46140,39.7902,-85.8141,Indiana,IN
46154,39.8568,-85.7684,Indiana,IN
46163,39.7233,-85.9052,Indiana,IN
46186,39.8957,-85.6144,Indiana,IN
47107,38.3678,-86.0619,Indiana,IN
47110,38.097,-86.1723,Indiana,IN
47112,38.2189,-86.1145,Indiana,IN
47114,38.2876,-86.0664,Indiana,IN
47115,38.3361,-86.2109,Indiana,IN
47117,38.1244,-85.9589,Indiana,IN
47135,38.0527,-86.0844,Indiana,IN
47136,38.2448,-85.9593,Indiana,IN
47142,38.0437,-86.1846,Indiana,IN
47160,38.1645,-86.051,Indiana,IN
47161,38.3399,-86.0887,Indiana,IN
47164,38.4105,-86.0888,Indiana,IN
47166,38.3034,-86.169,Indiana,IN
46103,39.6886,-86.6136,Indiana,IN
46112,39.8466,-86.3869,Indiana,IN
46118,39.6682,-86.4959,Indiana,IN
46121,39.6878,-86.6703,Indiana,IN
46122,39.7628,-86.5343,Indiana,IN
46123,39.7629,-86.3996,Indiana,IN
46149,39.8843,-86.5429,Indiana,IN
46165,39.8671,-86.6388,Indiana,IN
46167,39.8615,-86.4645,Indiana,IN
46168,39.6893,-86.3919,Indiana,IN
46180,39.6391,-86.6182,Indiana,IN
46148,39.806,-85.5261,Indiana,IN
47337,39.8031,-85.4371,Indiana,IN
47344,39.8789,-85.464,Indiana,IN
47351,39.904,-85.5205,Indiana,IN
47352,39.8283,-85.3621,Indiana,IN
47356,40.0475,-85.5368,Indiana,IN
47360,39.9941,-85.2581,Indiana,IN
47361,40.0042,-85.3851,Indiana,IN
47362,39.9208,-85.3663,Indiana,IN
47366,39.8634,-85.263,Indiana,IN
47384,39.9158,-85.5182,Indiana,IN
47385,39.8271,-85.445,Indiana,IN
47386,40.0527,-85.3833,Indiana,IN
47387,39.8319,-85.2724,Indiana,IN
47388,40.006,-85.4434,Indiana,IN
46901,40.4988,-86.1453,Indiana,IN
46902,40.4509,-86.1352,Indiana,IN
46903,40.4696,-86.1189,Indiana,IN
46904,40.4696,-86.1189,Indiana,IN
46936,40.4791,-85.9582,Indiana,IN
46937,40.4187,-86.0181,Indiana,IN
46965,40.4127,-86.1015,Indiana,IN
46979,40.4151,-86.2675,Indiana,IN
46995,40.4421,-86.2155,Indiana,IN
46702,40.8618,-85.6067,Indiana,IN
46713,40.9442,-85.6239,Indiana,IN
46750,40.8811,-85.5054,Indiana,IN
46770,40.8331,-85.319,Indiana,IN
46783,40.96,-85.3526,Indiana,IN
46792,40.6886,-85.4183,Indiana,IN
47220,38.8836,-86.0486,Indiana,IN
47228,38.9745,-85.9628,Indiana,IN
47229,38.8067,-85.847,Indiana,IN
47235,38.9957,-86.1241,Indiana,IN
47249,38.9606,-86.2033,Indiana,IN
47260,38.8255,-86.1897,Indiana,IN
47264,38.9526,-86.275,Indiana,IN
47274,38.9571,-85.8825,Indiana,IN
47281,38.8174,-86.069,Indiana,IN
46310,41.1713,-87.2491,Indiana,IN
46380,41.1948,-86.9686,Indiana,IN
46392,41.1779,-87.0699,Indiana,IN
47943,41.075,-87.2575,Indiana,IN
47977,40.7667,-87.1599,Indiana,IN
47978,40.9948,-87.1037,Indiana,IN
47326,40.5446,-84.9117,Indiana,IN
47336,40.3883,-85.2255,Indiana,IN
47369,40.5082,-85.1492,Indiana,IN
47371,40.4306,-84.9928,Indiana,IN
47373,40.3265,-85.162,Indiana,IN
47381,40.3818,-84.8669,Indiana,IN
47224,38.887,-85.2213,Indiana,IN
47230,38.7759,-85.6304,Indiana,IN
47231,38.8905,-85.5092,Indiana,IN
47243,38.7138,-85.4763,Indiana,IN
47250,38.7649,-85.407,Indiana,IN
47223,39.0491,-85.4789,Indiana,IN
47227,38.8526,-85.6434,Indiana,IN
47245,38.9831,-85.7405,Indiana,IN
47265,39.0018,-85.6272,Indiana,IN
47270,38.8558,-85.7487,Indiana,IN
47273,39.0665,-85.7129,Indiana,IN
47282,38.9848,-85.6094,Indiana,IN
46106,39.5,-86.1797,Indiana,IN
46124,39.3626,-85.9707,Indiana,IN
46131,39.4854,-86.0608,Indiana,IN
46142,39.6224,-86.149,Indiana,IN
46143,39.596,-86.1309,Indiana,IN
46162,39.5605,-85.9656,Indiana,IN
46164,39.3656,-86.0976,Indiana,IN
46181,39.3696,-86.1838,Indiana,IN
46184,39.5611,-86.0723,Indiana,IN
47512,38.7727,-87.3137,Indiana,IN
47516,38.7563,-87.4313,Indiana,IN
47524,38.5076,-87.5537,Indiana,IN
47528,38.8106,-87.2519,Indiana,IN
47535,38.8627,-87.3127,Indiana,IN
47557,38.6001,-87.3641,Indiana,IN
47561,38.8579,-87.3879,Indiana,IN
47573,38.7441,-87.3214,Indiana,IN
47578,38.8817,-87.2025,Indiana,IN
47591,38.6734,-87.5098,Indiana,IN
47596,38.8628,-87.2256,Indiana,IN
47597,38.6671,-87.3062,Indiana,IN
46502,41.254,-85.9697,Indiana,IN
46508,41.1547,-85.9693,Indiana,IN
46510,41.1165,-85.8686,Indiana,IN
46524,41.2918,-86.035,Indiana,IN
46538,41.3266,-85.816,Indiana,IN
46539,41.1615,-86.0299,Indiana,IN
46542,41.4011,-85.8554,Indiana,IN
46555,41.3326,-85.7103,Indiana,IN
46562,41.2124,-85.7061,Indiana,IN
46567,41.4065,-85.7184,Indiana,IN
46580,41.2438,-85.8508,Indiana,IN
46581,41.2394,-85.8643,Indiana,IN
46582,41.2842,-85.8547,Indiana,IN
46590,41.211,-85.8305,Indiana,IN
46982,41.0743,-85.8792,Indiana,IN
46565,41.6633,-85.5932,Indiana,IN
46571,41.5634,-85.5317,Indiana,IN
46746,41.7286,-85.4727,Indiana,IN
46761,41.652,-85.404,Indiana,IN
46771,41.6848,-85.2797,Indiana,IN
46786,41.5326,-85.2722,Indiana,IN
46789,41.5835,-85.1992,Indiana,IN
46795,41.557,-85.315,Indiana,IN
46303,41.3713,-87.4764,Indiana,IN
46307,41.4236,-87.3556,Indiana,IN
46308,41.417,-87.3653,Indiana,IN
46311,41.492,-87.5108,Indiana,IN
46312,41.6349,-87.4627,Indiana,IN
46319,41.5335,-87.4228,Indiana,IN
46320,41.6099,-87.5079,Indiana,IN
46321,41.5544,-87.5011,Indiana,IN
46322,41.55,-87.4569,Indiana,IN
46323,41.5878,-87.4532,Indiana,IN
46324,41.584,-87.5034,Indiana,IN
46325,41.4615,-87.3728,Indiana,IN
46327,41.6327,-87.5113,Indiana,IN
46342,41.5263,-87.2525,Indiana,IN
46355,41.3594,-87.2708,Indiana,IN
46356,41.2845,-87.4191,Indiana,IN
46373,41.4495,-87.4764,Indiana,IN
46375,41.4922,-87.4605,Indiana,IN
46376,41.19,-87.4779,Indiana,IN
46377,41.1917,-87.3398,Indiana,IN
46394,41.6787,-87.5005,Indiana,IN
46401,41.5907,-87.3199,Indiana,IN
46402,41.5997,-87.3385,Indiana,IN
46403,41.6036,-87.259,Indiana,IN
46404,41.5899,-87.3732,Indiana,IN
46405,41.5686,-87.2622,Indiana,IN
46406,41.5878,-87.4062,Indiana,IN
46407,41.5804,-87.335,Indiana,IN
46408,41.5422,-87.3588,Indiana,IN
46409,41.5412,-87.3271,Indiana,IN
46410,41.4957,-87.3509,Indiana,IN
46411,41.4615,-87.3728,Indiana,IN
46340,41.4088,-86.7759,Indiana,IN
46345,41.526,-86.6997,Indiana,IN
46346,41.4802,-86.6919,Indiana,IN
46348,41.3157,-86.8682,Indiana,IN
46350,41.5994,-86.7077,Indiana,IN
46352,41.499,-86.7099,Indiana,IN
46360,41.698,-86.8699,Indiana,IN
46361,41.7035,-86.9151,Indiana,IN
46365,41.6091,-86.544,Indiana,IN
46371,41.7229,-86.5841,Indiana,IN
46382,41.4602,-86.8355,Indiana,IN
46390,41.3845,-86.8764,Indiana,IN
46391,41.5365,-86.9013,Indiana,IN
47420,38.9132,-86.5489,Indiana,IN
47421,38.8729,-86.4871,Indiana,IN
47436,38.948,-86.3703,Indiana,IN
47437,38.7222,-86.671,Indiana,IN
47446,38.7426,-86.4761,Indiana,IN
47451,38.8938,-86.5246,Indiana,IN
47462,38.9507,-86.6139,Indiana,IN
47467,38.7687,-86.3428,Indiana,IN
47470,38.7735,-86.6285,Indiana,IN
46001,40.2561,-85.6681,Indiana,IN
46011,40.1146,-85.7253,Indiana,IN
46012,40.1309,-85.6536,Indiana,IN
46013,40.0619,-85.6801,Indiana,IN
46014,40.1617,-85.7197,Indiana,IN
46015,40.0938,-85.6578,Indiana,IN
46016,40.0988,-85.6846,Indiana,IN
46017,40.0742,-85.6069,Indiana,IN
46018,40.1617,-85.7197,Indiana,IN
46036,40.2803,-85.8391,Indiana,IN
46044,40.2285,-85.7791,Indiana,IN
46048,39.9573,-85.7981,Indiana,IN
46051,40.0854,-85.844,Indiana,IN
46056,39.9944,-85.6227,Indiana,IN
46063,40.2715,-85.7281,Indiana,IN
46064,39.9975,-85.7466,Indiana,IN
46070,40.3398,-85.6403,Indiana,IN
46107,39.7154,-86.0933,Indiana,IN
46113,39.6405,-86.3118,Indiana,IN
46183,39.6531,-86.2828,Indiana,IN
46201,39.775,-86.1093,Indiana,IN
46202,39.7851,-86.1595,Indiana,IN
46203,39.743,-86.1179,Indiana,IN
46204,39.772,-86.1535,Indiana,IN
46205,39.8268,-86.1386,Indiana,IN
46206,39.7613,-86.1613,Indiana,IN
46207,39.7673,-86.1606,Indiana,IN
46208,39.8299,-86.1794,Indiana,IN
46209,39.7795,-86.1328,Indiana,IN
46211,39.7795,-86.1328,Indiana,IN
46213,39.9213,-86.0344,Indiana,IN
46214,39.7924,-86.2875,Indiana,IN
46216,39.8647,-86.0136,Indiana,IN
46217,39.6782,-86.1976,Indiana,IN
46218,39.8082,-86.1014,Indiana,IN
46219,39.7821,-86.0495,Indiana,IN
46220,39.8647,-86.1181,Indiana,IN
46221,39.7509,-86.1924,Indiana,IN
46222,39.789,-86.2136,Indiana,IN
46224,39.794,-86.2707,Indiana,IN
46225,39.7406,-86.1569,Indiana,IN
46226,39.8326,-86.0836,Indiana,IN
46227,39.6789,-86.1302,Indiana,IN
46228,39.8462,-86.1951,Indiana,IN
46229,39.7886,-85.9779,Indiana,IN
46230,39.7795,-86.1328,Indiana,IN
46231,39.7038,-86.3029,Indiana,IN
46234,39.8088,-86.3163,Indiana,IN
46235,39.8471,-85.9741,Indiana,IN
46236,39.8689,-85.9765,Indiana,IN
46237,39.673,-86.0757,Indiana,IN
46239,39.7265,-86.0005,Indiana,IN
46240,39.9069,-86.1238,Indiana,IN
46241,39.7096,-86.2614,Indiana,IN
46242,39.7795,-86.1328,Indiana,IN
46244,39.7795,-86.1328,Indiana,IN
46247,39.7795,-86.1328,Indiana,IN
46249,39.859,-86.0061,Indiana,IN
46250,39.9048,-86.0673,Indiana,IN
46251,39.7795,-86.1328,Indiana,IN
46253,39.7795,-86.1328,Indiana,IN
46254,39.849,-86.272,Indiana,IN
46255,39.7684,-86.158,Indiana,IN
46256,39.8977,-86.0094,Indiana,IN
46259,39.667,-85.9981,Indiana,IN
46260,39.8977,-86.1797,Indiana,IN
46266,39.7684,-86.158,Indiana,IN
46268,39.8682,-86.2123,Indiana,IN
46274,39.7795,-86.1328,Indiana,IN
46275,39.7795,-86.1328,Indiana,IN
46277,39.7795,-86.1328,Indiana,IN
46278,39.8726,-86.2768,Indiana,IN
46282,39.7795,-86.1328,Indiana,IN
46283,39.7795,-86.1328,Indiana,IN
46285,39.7795,-86.1328,Indiana,IN
46291,39.7795,-86.1328,Indiana,IN
46295,39.7795,-86.1328,Indiana,IN
46296,39.796,-86.1495,Indiana,IN
46298,39.7795,-86.1328,Indiana,IN
46501,41.2308,-86.2506,Indiana,IN
46504,41.3098,-86.1174,Indiana,IN
46506,41.4467,-86.1932,Indiana,IN
46511,41.22,-86.4269,Indiana,IN
46513,41.3619,-86.4443,Indiana,IN
46537,41.4599,-86.3102,Indiana,IN
46563,41.353,-86.3015,Indiana,IN
46570,41.2166,-86.1095,Indiana,IN
46572,41.4098,-86.4025,Indiana,IN
47522,38.8949,-86.9002,Indiana,IN
47553,38.6629,-86.9137,Indiana,IN
47581,38.6791,-86.7761,Indiana,IN
46911,40.6105,-85.9497,Indiana,IN
46914,40.6423,-86.0961,Indiana,IN
46919,40.577,-85.8763,Indiana,IN
46921,40.9103,-86.1011,Indiana,IN
46926,40.867,-86.0752,Indiana,IN
46951,40.9618,-86.1264,Indiana,IN
46958,40.8224,-86.1162,Indiana,IN
46959,40.6147,-86.1064,Indiana,IN
46970,40.7492,-86.068,Indiana,IN
46971,40.6683,-86.1378,Indiana,IN
47401,39.1401,-86.5083,Indiana,IN
47402,39.1732,-86.5015,Indiana,IN
47403,39.1263,-86.5769,Indiana,IN
47404,39.195,-86.5757,Indiana,IN
47405,39.1682,-86.5186,Indiana,IN
47406,39.1745,-86.5183,Indiana,IN
47407,39.1732,-86.5015,Indiana,IN
47408,39.2303,-86.4692,Indiana,IN
47426,39.1732,-86.5015,Indiana,IN
47429,39.2545,-86.6196,Indiana,IN
47434,39.013,-86.5457,Indiana,IN
47458,39.0712,-86.5069,Indiana,IN
47463,39.0859,-86.6689,Indiana,IN
47464,39.2998,-86.6482,Indiana,IN
47468,39.2514,-86.4189,Indiana,IN
47916,39.9836,-87.0554,Indiana,IN
47933,40.0325,-86.9074,Indiana,IN
47940,40.1118,-86.7645,Indiana,IN
47954,39.9132,-86.8031,Indiana,IN
47955,40.1833,-86.8905,Indiana,IN
47965,39.9524,-86.9206,Indiana,IN
47967,40.1812,-86.9789,Indiana,IN
47968,39.9883,-86.7528,Indiana,IN
47989,39.902,-87.0178,Indiana,IN
47990,40.0858,-87.0512,Indiana,IN
47994,40.1666,-87.0664,Indiana,IN
46111,39.5396,-86.3701,Indiana,IN
46125,39.5214,-86.6414,Indiana,IN
46151,39.4776,-86.4668,Indiana,IN
46157,39.5714,-86.4894,Indiana,IN
46158,39.5915,-86.3642,Indiana,IN
46166,39.4042,-86.5779,Indiana,IN
46349,41.1387,-87.4454,Indiana,IN
46372,41.1434,-87.322,Indiana,IN
46379,41.1671,-87.4335,Indiana,IN
46381,41.1711,-87.3313,Indiana,IN
47922,40.8655,-87.3527,Indiana,IN
47948,40.7669,-87.2999,Indiana,IN
47951,40.7877,-87.4471,Indiana,IN
47963,40.9645,-87.4187,Indiana,IN
47964,40.9521,-87.2986,Indiana,IN
46701,41.3482,-85.4142,Indiana,IN
46710,41.3689,-85.2414,Indiana,IN
46732,41.3751,-85.6031,Indiana,IN
46755,41.4482,-85.2609,Indiana,IN
46760,41.3953,-85.5483,Indiana,IN
46763,41.2991,-85.1901,Indiana,IN
46767,41.4662,-85.5927,Indiana,IN
46784,41.4849,-85.3743,Indiana,IN
46794,41.457,-85.4822,Indiana,IN
46796,41.3361,-85.5002,Indiana,IN
47040,38.9567,-84.8807,Indiana,IN
47432,38.5324,-86.6196,Indiana,IN
47452,38.6535,-86.4532,Indiana,IN
47454,38.5507,-86.449,Indiana,IN
47469,38.6208,-86.5899,Indiana,IN
47427,39.2303,-87.0458,Indiana,IN
47431,39.2151,-86.85,Indiana,IN
47433,39.345,-86.6583,Indiana,IN
47455,39.3165,-86.9562,Indiana,IN
47456,39.4429,-86.6696,Indiana,IN
47460,39.2891,-86.7789,Indiana,IN
47830,39.7791,-87.2218,Indiana,IN
47832,39.8348,-87.256,Indiana,IN
47836,39.645,-87.1775,Indiana,IN
47859,39.9062,-87.178,Indiana,IN
47860,39.7219,-87.3303,Indiana,IN
47862,39.7961,-87.3607,Indiana,IN
47872,39.7682,-87.1978,Indiana,IN
47874,39.6239,-87.3086,Indiana,IN
47514,38.1572,-86.5859,Indiana,IN
47515,38.1981,-86.6821,Indiana,IN
47520,37.9495,-86.7156,Indiana,IN
47525,38.0239,-86.577,Indiana,IN
47551,38.1011,-86.6044,Indiana,IN
47574,37.9372,-86.534,Indiana,IN
47576,38.1834,-86.6058,Indiana,IN
47586,37.9655,-86.7457,Indiana,IN
47564,38.4662,-87.0985,Indiana,IN
47567,38.4789,-87.2883,Indiana,IN
47584,38.2523,-87.2572,Indiana,IN
47585,38.2835,-87.1205,Indiana,IN
47590,38.368,-87.099,Indiana,IN
47598,38.364,-87.2223,Indiana,IN
46301,41.6925,-86.9775,Indiana,IN
46302,41.3542,-87.1304,Indiana,IN
46304,41.6143,-87.047,Indiana,IN
46341,41.3155,-87.2088,Indiana,IN
46347,41.3091,-87.024,Indiana,IN
46368,41.5672,-87.1757,Indiana,IN
46383,41.4547,-87.0656,Indiana,IN
46384,41.4905,-87.0761,Indiana,IN
46385,41.4706,-87.0783,Indiana,IN
46393,41.5116,-87.1792,Indiana,IN
47612,38.193,-87.6992,Indiana,IN
47616,38.2069,-87.9166,Indiana,IN
47620,37.9506,-87.8569,Indiana,IN
47631,38.1245,-87.9172,Indiana,IN
47633,38.172,-87.8027,Indiana,IN
47638,38.0828,-87.7543,Indiana,IN
46960,41.1383,-86.5179,Indiana,IN
46985,40.9602,-86.5404,Indiana,IN
46996,41.0562,-86.6307,Indiana,IN
47946,40.9709,-86.8553,Indiana,IN
47957,41.0897,-86.8808,Indiana,IN
46105,39.7612,-86.812,Indiana,IN
46120,39.5148,-86.7939,Indiana,IN
46128,39.6475,-86.7469,Indiana,IN
46135,39.6495,-86.8686,Indiana,IN
46170,39.5742,-86.8653,Indiana,IN
46171,39.5464,-86.95,Indiana,IN
46172,39.8325,-86.7902,Indiana,IN
46175,39.8366,-86.967,Indiana,IN
47340,40.1945,-85.1254,Indiana,IN
47354,40.0475,-85.2108,Indiana,IN
47355,40.0519,-84.93,Indiana,IN
47358,40.0582,-85.0919,Indiana,IN
47368,40.1938,-85.1963,Indiana,IN
47380,40.2804,-85.0371,Indiana,IN
